TransactionID,ItemID,Quantity,LineTotal
2856,509,49,1680700
2856,523,39,5606913
2856,517,46,2815844
2856,506,39,429624
2856,508,2,66494
2857,503,10,215340
2857,514,22,3963762
2857,522,21,2733171
2857,524,2,268750
2857,520,36,1827864
2858,510,27,2505546
2858,506,20,220320
2858,522,12,1561812
2858,521,37,465016
2858,504,23,1159131
2858,508,16,531952
2859,521,20,251360
2859,504,24,1209528
2860,523,39,5606913
2860,521,30,377040
2860,522,5,650755
2860,509,15,514500
2860,506,36,396576
2860,511,44,847792
2860,503,3,64602
2861,521,9,113112
2861,517,7,428498
2861,501,34,3716166
2861,522,24,3123624
2861,510,47,4361506
2862,512,28,2710596
2862,502,8,1389424
2862,508,22,731434
2863,510,49,4547102
2863,524,37,4971875
2863,517,18,1101852
2863,506,18,198288
2863,521,19,238792
2864,504,14,705558
2864,500,48,2259120
2865,515,4,598572
2865,501,47,5137053
2865,524,43,5778125
2865,513,36,798660
2865,519,39,2300376
2865,500,23,1082495
2865,517,47,2877058
2865,523,33,4744311
2865,511,11,211948
2866,505,1,101387
2867,522,26,3383926
2867,501,31,3388269
2867,507,43,2820413
2867,505,31,3142997
2867,510,14,1299172
2867,517,8,489712
2867,512,34,3291438
2867,521,43,540424
2868,509,47,1612100
2868,510,49,4547102
2868,503,24,516816
2868,518,6,748512
2868,513,35,776475
2868,516,2,96088
2868,505,22,2230514
2868,521,36,452448
2869,519,43,2536312
2869,517,3,183642
2870,513,30,665550
2870,519,32,1887488
2870,508,26,864422
2870,502,49,8510222
2870,512,19,1839333
2871,512,15,1452105
2871,506,41,451656
2871,520,4,203096
2871,502,37,6426086
2871,511,4,77072
2872,517,46,2815844
2873,504,5,251985
2873,508,32,1063904
2873,514,16,2882736
2874,523,26,3737942
2874,522,24,3123624
2875,508,29,964163
2875,511,24,462432
2875,514,2,360342
2875,522,14,1822114
2876,509,4,137200
2876,500,22,1035430
2876,502,38,6599764
2877,510,33,3062334
2877,506,27,297432
2878,509,39,1337700
2878,510,12,1113576
2878,513,11,244035
2878,521,17,213656
2878,516,1,48044
2878,515,8,1197144
2879,520,29,1472446
2879,511,20,385360
2879,502,44,7641832
2879,507,27,1770957
2879,523,43,6181981
2879,522,16,2082416
2879,501,28,3060372
2880,501,29,3169671
2880,516,15,720660
2880,506,30,330480
2880,511,4,77072
2881,520,22,1117028
2881,511,19,366092
2881,512,2,193614
2881,519,5,294920
2881,510,47,4361506
2882,521,41,515288
2882,510,7,649586
2882,515,5,748215
2882,517,30,1836420
2882,506,37,407592
2882,519,37,2182408
2883,503,24,516816
2883,502,8,1389424
2884,510,8,742384
2884,500,26,1223690
2884,512,9,871263
2884,520,16,812384
2885,506,34,374544
2885,515,28,4190004
2885,516,40,1921760
2885,512,6,580842
2885,507,10,655910
2886,521,25,314200
2886,523,42,6038214
2886,522,2,260302
2886,512,35,3388245
2886,504,25,1259925
2887,502,38,6599764
2887,507,16,1049456
2887,511,37,712916
2887,500,14,658910
2887,518,29,3617808
2887,524,32,4300000
2887,503,26,559884
2887,513,26,576810
2887,522,11,1431661
2888,501,5,546495
2888,505,47,4765189
2889,517,27,1652778
2889,520,5,253870
2889,514,3,540513
2889,501,10,1092990
2889,507,23,1508593
2889,518,31,3867312
2890,502,5,868390
2890,521,33,414744
2891,511,31,597308
2891,507,43,2820413
2891,513,10,221850
2892,514,27,4864617
2892,510,35,3247930
2892,503,5,107670
2892,500,1,47065
2893,506,35,385560
2893,508,33,1097151
2893,520,15,761610
2893,512,44,4259508
2893,513,16,354960
2893,524,30,4031250
2893,507,10,655910
2893,510,32,2969536
2893,505,15,1520805
2894,503,6,129204
2894,502,19,3299882
2894,516,41,1969804
2894,511,16,308288
2894,520,35,1777090
2895,514,13,2342223
2895,516,21,1008924
2895,511,30,578040
2895,501,39,4262661
2895,513,29,643365
2895,515,11,1646073
2895,519,23,1356632
2896,516,14,672616
2896,501,7,765093
2897,506,49,539784
2897,505,8,811096
2897,501,42,4590558
2897,503,33,710622
2897,514,48,8648208
2897,510,11,1020778
2897,520,34,1726316
2897,508,29,964163
2898,501,31,3388269
2898,522,34,4425134
2899,509,32,1097600
2899,514,18,3243078
2899,507,33,2164503
2899,508,32,1063904
2899,511,21,404628
2899,506,12,132192
2900,505,36,3649932
2900,512,3,290421
2900,519,30,1769520
2900,503,23,495282
2900,517,16,979424
2900,508,16,531952
2900,515,37,5536791
2900,509,46,1577800
2901,508,24,797928
2901,513,35,776475
2901,520,46,2335604
2901,524,26,3493750
2901,503,40,861360
2901,517,28,1713992
2901,501,43,4699857
2902,523,48,6900816
2902,501,46,5027754
2902,520,44,2234056
2902,517,42,2570988
2902,506,44,484704
2902,509,38,1303400
2902,502,11,1910458
2903,515,40,5985720
2903,512,7,677649
2903,524,21,2821875
2903,510,27,2505546
2904,513,29,643365
2904,517,32,1958848
2905,511,21,404628
2905,502,8,1389424
2905,522,40,5206040
2905,518,15,1871280
2905,516,35,1681540
2905,503,43,925962
2905,523,24,3450408
2906,521,12,150816
2906,510,3,278394
2906,517,4,244856
2906,506,24,264384
2906,505,30,3041610
2906,501,40,4371960
2906,519,43,2536312
2906,511,25,481700
2907,515,20,2992860
2908,511,46,886328
2908,515,16,2394288
2909,519,35,2064440
2909,500,40,1882600
2909,510,26,2412748
2909,522,46,5986946
2909,508,42,1396374
2909,516,1,48044
2909,506,46,506736
2910,502,43,7468154
2911,502,47,8162866
2911,508,27,897669
2911,510,39,3619122
2912,518,37,4615824
2912,519,20,1179680
2912,507,46,3017186
2913,507,37,2426867
2913,508,34,1130398
2913,512,45,4356315
2913,500,40,1882600
2914,507,6,393546
2914,522,20,2603020
2914,505,2,202774
2915,506,28,308448
2915,509,23,788900
2915,513,9,199665
2915,520,12,609288
2915,524,45,6046875
2915,522,27,3514077
2915,523,19,2731573
2915,519,2,117968
2915,518,3,374256
2916,510,45,4175910
2916,523,28,4025476
2916,516,35,1681540
2916,514,31,5585301
2916,521,10,125680
2916,500,28,1317820
2917,503,28,602952
2917,510,31,2876738
2917,523,7,1006369
2917,517,17,1040638
2917,522,39,5075889
2917,513,15,332775
2917,524,3,403125
2917,500,19,894235
2917,521,2,25136
2918,511,13,250484
2918,503,18,387612
2918,513,21,465885
2918,509,2,68600
2918,508,15,498705
2918,523,31,4456777
2918,501,10,1092990
2918,518,20,2495040
2918,502,41,7120798
2919,515,30,4489290
2919,524,46,6181250
2919,522,23,2993473
2919,508,14,465458
2920,524,21,2821875
2920,511,14,269752
2920,510,23,2134354
2921,517,40,2448560
2921,503,20,430680
2922,523,46,6613282
2922,518,14,1746528
2922,511,43,828524
2922,524,15,2015625
2922,519,37,2182408
2922,505,17,1723579
2922,513,22,488070
2923,506,23,253368
2924,501,2,218598
2924,507,41,2689231
2924,523,46,6613282
2924,510,45,4175910
2924,500,48,2259120
2924,517,32,1958848
2924,512,36,3485052
2925,504,22,1108734
2925,519,17,1002728
2925,503,9,193806
2925,506,13,143208
2926,511,33,635844
2926,522,33,4294983
2926,502,11,1910458
2927,503,29,624486
2927,506,20,220320
2927,505,18,1824966
2927,501,8,874392
2927,512,16,1548912
2928,510,3,278394
2928,501,11,1202289
2928,505,26,2636062
2928,512,9,871263
2928,515,20,2992860
2928,511,32,616576
2929,502,37,6426086
2929,501,20,2185980
2929,515,4,598572
2930,501,44,4809156
2930,505,26,2636062
2931,514,13,2342223
2931,518,1,124752
2931,517,39,2387346
2931,520,10,507740
2931,523,2,287534
2931,509,40,1372000
2931,502,49,8510222
2932,515,5,748215
2932,524,40,5375000
2932,520,12,609288
2933,520,49,2487926
2933,508,12,398964
2934,505,31,3142997
2934,501,46,5027754
2934,513,25,554625
2934,504,34,1713498
2934,500,23,1082495
2934,518,21,2619792
2934,517,36,2203704
2934,524,2,268750
2934,509,44,1509200
2935,508,1,33247
2936,522,36,4685436
2936,512,20,1936140
2936,509,1,34300
2936,501,31,3388269
2937,524,43,5778125
2937,514,1,180171
2937,521,48,603264
2937,508,19,631693
2937,516,26,1249144
2938,515,38,5686434
2938,518,37,4615824
2938,506,34,374544
2938,504,30,1511910
2938,521,10,125680
2938,519,8,471872
2939,501,11,1202289
2939,510,39,3619122
2939,507,28,1836548
2939,506,44,484704
2939,502,35,6078730
2939,505,34,3447158
2940,517,10,612140
2940,502,49,8510222
2940,505,16,1622192
2940,524,31,4165625
2940,510,44,4083112
2940,512,34,3291438
2940,504,31,1562307
2941,513,14,310590
2941,511,43,828524
2941,501,12,1311588
2941,506,14,154224
2941,516,25,1201100
2941,512,9,871263
2941,521,5,62840
2942,522,11,1431661
2942,502,18,3126204
2943,500,36,1694340
2943,520,14,710836
2943,513,41,909585
2943,504,10,503970
2943,522,2,260302
2943,502,32,5557696
2943,514,9,1621539
2943,511,16,308288
2943,501,30,3278970
2944,515,12,1795716
2944,501,11,1202289
2944,503,46,990564
2944,516,9,432396
2944,519,34,2005456
2944,505,4,405548
2945,508,13,432211
2945,504,9,453573
2945,510,34,3155132
2945,521,31,389608
2945,507,13,852683
2946,524,47,6315625
2946,505,3,304161
2946,518,22,2744544
2946,500,49,2306185
2946,523,31,4456777
2946,508,41,1363127
2947,523,8,1150136
2947,513,39,865215
2947,507,14,918274
2947,505,25,2534675
2947,512,43,4162701
2947,516,39,1873716
2947,503,8,172272
2947,515,44,6584292
2948,513,25,554625
2949,518,40,4990080
2949,506,31,341496
2949,516,6,288264
2949,519,12,707808
2949,514,14,2522394
2949,523,26,3737942
2950,501,9,983691
2950,518,26,3243552
2950,500,17,800105
2950,506,8,88128
2950,520,41,2081734
2950,508,1,33247
2950,515,4,598572
2950,513,6,133110
2951,501,41,4481259
2951,521,48,603264
2952,508,36,1196892
2952,513,37,820845
2952,503,1,21534
2952,507,39,2558049
2952,521,20,251360
2952,520,40,2030960
2952,511,42,809256
2953,515,40,5985720
2953,504,19,957543
2953,512,1,96807
2953,506,40,440640
2954,519,41,2418344
2954,521,11,138248
2954,501,4,437196
2954,524,16,2150000
2954,520,2,101548
2954,514,4,720684
2954,509,49,1680700
2954,517,25,1530350
2954,518,20,2495040
2955,514,49,8828379
2955,515,9,1346787
2955,519,28,1651552
2956,508,49,1629103
2956,504,38,1915086
2956,511,35,674380
2957,500,6,282390
2957,519,19,1120696
2957,506,32,352512
2957,501,4,437196
2957,510,33,3062334
2957,523,14,2012738
2957,502,2,347356
2958,511,3,57804
2959,518,22,2744544
2959,512,7,677649
2960,510,12,1113576
2960,504,8,403176
2960,503,38,818292
2960,515,35,5237505
2960,522,25,3253775
2960,514,1,180171
2961,504,45,2267865
2961,516,7,336308
2961,519,32,1887488
2961,509,29,994700
2961,520,7,355418
2961,500,46,2164990
2961,515,1,149643
2962,501,47,5137053
2963,500,28,1317820
2963,524,4,537500
2963,504,13,655161
2963,513,23,510255
2963,505,37,3751319
2963,507,16,1049456
2964,521,44,552992
2964,518,34,4241568
2964,523,14,2012738
2964,515,39,5836077
2965,520,35,1777090
2965,512,39,3775473
2965,524,36,4837500
2965,501,47,5137053
2965,509,5,171500
2965,516,10,480440
2965,521,41,515288
2966,518,2,249504
2966,515,6,897858
2966,523,36,5175612
2966,502,30,5210340
2966,500,13,611845
2967,516,48,2306112
2967,506,24,264384
2967,522,36,4685436
2967,500,49,2306185
2967,524,14,1881250
2968,506,3,33048
2968,523,42,6038214
2968,512,19,1839333
2969,513,11,244035
2969,523,41,5894447
2969,514,16,2882736
2969,500,39,1835535
2969,512,3,290421
2969,519,40,2359360
2970,516,24,1153056
2970,502,44,7641832
2970,510,8,742384
2970,519,49,2890216
2970,517,6,367284
2970,524,36,4837500
2970,513,11,244035
2970,508,32,1063904
2970,515,47,7033221
2971,510,6,556788
2971,513,41,909585
2971,516,17,816748
2971,500,5,235325
2972,503,37,796758
2972,509,20,686000
2972,523,8,1150136
2972,517,36,2203704
2972,510,32,2969536
2973,512,17,1645719
2973,501,4,437196
2973,506,17,187272
2973,521,38,477584
2973,524,10,1343750
2974,517,21,1285494
2974,502,39,6773442
2974,514,13,2342223
2974,520,37,1878638
2974,501,4,437196
2974,503,9,193806
2974,510,39,3619122
2975,522,40,5206040
2975,519,47,2772248
2975,517,31,1897634
2975,511,21,404628
2976,514,36,6486156
2976,518,5,623760
2976,519,6,353904
2976,520,3,152322
2976,502,45,7815510
2976,511,46,886328
2977,524,26,3493750
2977,506,18,198288
2977,502,1,173678
2977,515,37,5536791
2977,520,16,812384
2978,512,38,3678666
2978,505,7,709709
2978,518,3,374256
2978,502,38,6599764
2978,513,18,399330
2978,510,31,2876738
2978,504,42,2116674
2978,501,15,1639485
2978,515,31,4638933
2979,524,6,806250
2979,503,14,301476
2979,510,11,1020778
2980,517,47,2877058
2980,512,48,4646736
2980,506,28,308448
2980,501,32,3497568
2980,523,21,3019107
2980,524,3,403125
2980,520,6,304644
2980,505,46,4663802
2980,522,33,4294983
2981,509,5,171500
2981,505,3,304161
2981,502,17,2952526
2981,506,27,297432
2981,515,45,6733935
2981,520,10,507740
2982,520,24,1218576
2983,507,35,2295685
2983,504,36,1814292
2983,524,5,671875
2983,512,7,677649
2983,519,42,2477328
2983,522,22,2863322
2984,515,42,6285006
2984,518,27,3368304
2984,513,38,843030
2984,517,15,918210
2985,512,33,3194631
2985,513,28,621180
2985,507,9,590319
2985,509,2,68600
2985,518,16,1996032
2985,504,3,151191
2986,522,23,2993473
2986,512,40,3872280
2986,506,5,55080
2986,514,16,2882736
2986,520,36,1827864
2987,515,28,4190004
2987,511,2,38536
2987,509,25,857500
2987,512,9,871263
2987,524,1,134375
2988,501,14,1530186
2988,503,46,990564
2989,502,35,6078730
2989,506,14,154224
2989,504,38,1915086
2989,524,44,5912500
2989,513,26,576810
2989,503,26,559884
2990,506,18,198288
2990,523,5,718835
2990,511,18,346824
2990,508,45,1496115
2990,507,10,655910
2990,504,33,1663101
2990,509,28,960400
2990,517,34,2081276
2990,519,9,530856
2991,507,7,459137
2991,504,29,1461513
2991,505,41,4156867
2991,501,48,5246352
2991,509,34,1166200
2991,508,38,1263386
2991,513,24,532440
2991,503,23,495282
2992,518,44,5489088
2992,521,37,465016
2992,500,4,188260
2992,507,24,1574184
2992,502,28,4862984
2992,515,12,1795716
2993,500,17,800105
2994,507,4,262364
2994,509,38,1303400
2995,508,30,997410
2995,515,42,6285006
2995,523,18,2587806
2995,513,37,820845
2995,512,25,2420175
2996,522,22,2863322
2996,503,20,430680
2996,510,7,649586
2996,517,4,244856
2996,515,5,748215
2996,509,34,1166200
2996,500,29,1364885
2996,508,7,232729
2997,508,32,1063904
2997,524,21,2821875
2997,521,10,125680
2997,518,31,3867312
2997,502,7,1215746
2997,504,32,1612704
2997,515,5,748215
2998,513,49,1087065
2998,505,27,2737449
2999,516,36,1729584
2999,511,3,57804
2999,519,22,1297648
2999,502,16,2778848
2999,523,9,1293903
2999,501,48,5246352
2999,504,3,151191
2999,520,48,2437152
3000,502,30,5210340
3000,501,32,3497568
3000,507,47,3082777
3000,514,37,6666327
3001,514,35,6305985
3001,507,38,2492458
3001,518,22,2744544
3001,515,24,3591432
3001,501,1,109299
3001,524,15,2015625
3002,522,19,2472869
3002,508,19,631693
3002,505,16,1622192
3002,503,47,1012098
3002,511,3,57804
3002,506,32,352512
3003,518,47,5863344
3003,503,28,602952
3003,524,30,4031250
3003,521,7,87976
3003,500,6,282390
3003,510,22,2041556
3003,523,28,4025476
3003,501,41,4481259
3004,510,30,2783940
3005,521,5,62840
3005,505,19,1926353
3005,509,36,1234800
3005,506,46,506736
3005,504,36,1814292
3005,503,38,818292
3006,515,10,1496430
3006,511,6,115608
3007,520,49,2487926
3007,522,4,520604
3007,505,13,1318031
3007,511,20,385360
3007,504,5,251985
3007,517,18,1101852
3007,512,40,3872280
3007,501,7,765093
3008,506,7,77112
3008,516,41,1969804
3008,524,13,1746875
3008,505,23,2331901
3008,522,22,2863322
3008,520,38,1929412
3008,521,11,138248
3009,518,24,2994048
3009,511,26,500968
3009,524,26,3493750
3009,516,39,1873716
3009,505,38,3852706
3009,515,32,4788576
3010,503,23,495282
3010,508,19,631693
3010,514,48,8648208
3011,519,17,1002728
3011,513,13,288405
3012,516,48,2306112
3013,500,20,941300
3013,511,17,327556
3013,517,29,1775206
3014,515,26,3890718
3014,512,44,4259508
3014,507,3,196773
3014,508,6,199482
3014,520,14,710836
3015,503,34,732156
3015,523,46,6613282
3015,500,14,658910
3015,512,37,3581859
3015,508,34,1130398
3015,502,16,2778848
3015,522,35,4555285
3015,515,28,4190004
3016,504,40,2015880
3017,521,6,75408
3017,511,16,308288
3017,503,36,775224
3017,522,35,4555285
3017,500,33,1553145
3017,524,8,1075000
3017,508,31,1030657
3017,523,33,4744311
3018,513,12,266220
3018,521,16,201088
3018,508,11,365717
3018,522,41,5336191
3018,517,39,2387346
3018,505,14,1419418
3018,524,29,3896875
3019,519,2,117968
3019,516,18,864792
3019,506,33,363528
3020,515,35,5237505
3020,511,45,867060
3020,510,33,3062334
3020,501,22,2404578
3020,523,42,6038214
3021,521,46,578128
3022,506,12,132192
3022,501,41,4481259
3022,521,16,201088
3022,518,44,5489088
3022,508,3,99741
3022,510,17,1577566
3023,506,46,506736
3023,522,11,1431661
3023,502,42,7294476
3023,514,21,3783591
3024,500,44,2070860
3024,515,11,1646073
3025,517,11,673354
3025,503,18,387612
3025,509,47,1612100
3025,520,39,1980186
3025,505,35,3548545
3025,511,31,597308
3026,521,38,477584
3026,524,20,2687500
3026,519,18,1061712
3026,510,19,1763162
3026,512,3,290421
3026,503,26,559884
3026,514,22,3963762
3026,505,42,4258254
3026,515,35,5237505
3027,510,31,2876738
3027,500,24,1129560
3027,520,31,1573994
3027,517,49,2999486
3027,502,4,694712
3028,505,26,2636062
3028,501,14,1530186
3028,520,41,2081734
3029,500,5,235325
3029,523,7,1006369
3029,501,2,218598
3029,511,20,385360
3029,512,39,3775473
3029,505,23,2331901
3029,515,16,2394288
3029,502,6,1042068
3030,504,7,352779
3030,520,3,152322
3031,524,18,2418750
3031,523,30,4313010
3031,521,13,163384
3031,519,45,2654280
3031,510,33,3062334
3031,502,38,6599764
3031,507,31,2033321
3032,515,49,7332507
3032,517,44,2693416
3033,511,31,597308
3033,510,45,4175910
3033,513,49,1087065
3034,509,19,651700
3034,500,36,1694340
3034,513,26,576810
3034,514,45,8107695
3034,505,4,405548
3034,523,49,7044583
3034,510,14,1299172
3035,502,32,5557696
3036,510,26,2412748
3037,502,33,5731374
3037,507,25,1639775
3037,513,48,1064880
3037,517,1,61214
3037,506,31,341496
3037,510,39,3619122
3037,505,42,4258254
3038,514,38,6846498
3038,506,26,286416
3038,524,20,2687500
3038,501,21,2295279
3038,521,10,125680
3039,509,38,1303400
3039,518,22,2744544
3039,510,16,1484768
3039,501,44,4809156
3039,514,7,1261197
3040,523,36,5175612
3040,514,47,8468037
3040,500,16,753040
3040,517,40,2448560
3040,521,29,364472
3040,506,8,88128
3040,524,14,1881250
3040,513,22,488070
3041,518,42,5239584
3042,509,8,274400
3042,507,48,3148368
3042,513,9,199665
3042,511,44,847792
3042,519,44,2595296
3042,510,19,1763162
3043,505,15,1520805
3043,510,40,3711920
3043,507,8,524728
3044,508,43,1429621
3044,518,11,1372272
3044,500,34,1600210
3044,519,47,2772248
3044,521,15,188520
3044,501,1,109299
3044,511,25,481700
3044,524,21,2821875
3045,509,37,1269100
3045,502,8,1389424
3045,515,47,7033221
3046,522,41,5336191
3046,517,15,918210
3046,515,42,6285006
3046,503,42,904428
3046,510,21,1948758
3047,521,49,615832
3047,505,17,1723579
3047,513,16,354960
3047,517,46,2815844
3048,508,44,1462868
3048,521,2,25136
3048,520,1,50774
3049,524,21,2821875
3049,511,22,423896
3049,517,1,61214
3050,520,31,1573994
3050,510,16,1484768
3051,516,42,2017848
3051,509,8,274400
3051,514,47,8468037
3051,501,9,983691
3051,522,41,5336191
3052,520,12,609288
3052,518,24,2994048
3053,513,26,576810
3053,508,15,498705
3053,506,10,110160
3053,501,19,2076681
3054,505,2,202774
3054,520,3,152322
3054,522,17,2212567
3054,507,7,459137
3054,521,29,364472
3055,512,34,3291438
3055,518,38,4740576
3055,504,3,151191
3055,507,1,65591
3055,505,41,4156867
3055,523,49,7044583
3055,503,13,279942
3055,521,41,515288
3056,521,14,175952
3056,501,1,109299
3056,524,20,2687500
3056,509,49,1680700
3056,520,22,1117028
3056,507,1,65591
3056,504,36,1814292
3057,507,19,1246229
3057,522,18,2342718
3058,521,15,188520
3059,503,39,839826
3059,509,18,617400
3059,514,9,1621539
3059,510,7,649586
3059,523,47,6757049
3059,504,26,1310322
3059,506,29,319464
3060,504,49,2469453
3060,515,6,897858
3060,508,20,664940
3060,506,31,341496
3060,509,46,1577800
3060,516,2,96088
3060,503,27,581418
3061,520,41,2081734
3061,503,11,236874
3061,516,41,1969804
3061,519,18,1061712
3061,501,45,4918455
3061,517,42,2570988
3061,511,18,346824
3061,504,35,1763895
3062,511,45,867060
3062,514,46,8287866
3063,506,37,407592
3063,523,2,287534
3063,519,14,825776
3063,513,43,953955
3063,517,36,2203704
3063,524,26,3493750
3064,500,9,423585
3064,501,28,3060372
3064,511,15,289020
3064,505,18,1824966
3064,508,44,1462868
3064,512,18,1742526
3064,503,1,21534
3065,523,3,431301
3065,500,19,894235
3066,515,2,299286
3066,508,2,66494
3066,513,46,1020510
3066,521,47,590696
3066,507,46,3017186
3066,514,22,3963762
3067,522,18,2342718
3067,501,26,2841774
3067,505,20,2027740
3067,514,38,6846498
3068,505,47,4765189
3068,523,19,2731573
3068,511,2,38536
3068,513,6,133110
3068,512,9,871263
3068,500,37,1741405
3068,514,27,4864617
3068,521,40,502720
3068,522,42,5466342
3069,504,42,2116674
3069,514,11,1981881
3069,506,15,165240
3070,500,40,1882600
3070,504,14,705558
3070,510,26,2412748
3070,512,26,2516982
3070,520,35,1777090
3070,501,41,4481259
3070,521,5,62840
3070,508,47,1562609
3070,514,30,5405130
3071,523,7,1006369
3071,521,49,615832
3071,510,47,4361506
3071,519,49,2890216
3071,522,17,2212567
3071,501,36,3934764
3072,504,15,755955
3072,518,26,3243552
3072,508,24,797928
3072,517,42,2570988
3072,513,41,909585
3072,512,36,3485052
3073,520,7,355418
3073,511,6,115608
3073,502,30,5210340
3073,505,14,1419418
3073,515,6,897858
3073,509,44,1509200
3073,519,23,1356632
3074,502,11,1910458
3074,514,11,1981881
3074,509,3,102900
3074,518,6,748512
3074,512,33,3194631
3075,520,18,913932
3075,504,46,2318262
3075,506,28,308448
3075,505,38,3852706
3075,515,47,7033221
3076,522,6,780906
3076,519,47,2772248
3076,504,13,655161
3076,517,24,1469136
3077,505,22,2230514
3077,512,36,3485052
3078,524,31,4165625
3078,521,31,389608
3078,520,16,812384
3078,516,27,1297188
3079,523,23,3306641
3079,500,31,1459015
3079,504,16,806352
3080,513,4,88740
3080,512,8,774456
3080,514,12,2162052
3080,511,49,944132
3080,524,40,5375000
3080,503,15,323010
3080,515,48,7182864
3081,503,31,667554
3082,508,3,99741
3082,500,45,2117925
3082,505,10,1013870
3082,513,44,976140
3083,510,32,2969536
3083,524,19,2553125
3083,518,7,873264
3083,513,3,66555
3084,500,2,94130
3084,507,44,2886004
3085,503,19,409146
3085,519,46,2713264
3085,521,38,477584
3085,507,9,590319
3085,518,16,1996032
3085,501,25,2732475
3085,520,43,2183282
3086,504,37,1864689
3086,514,8,1441368
3086,513,38,843030
3086,518,49,6112848
3086,515,24,3591432
3086,517,29,1775206
3086,505,31,3142997
3087,507,18,1180638
3087,522,42,5466342
3087,517,44,2693416
3087,518,14,1746528
3087,506,41,451656
3087,520,30,1523220
3087,523,31,4456777
3088,513,31,687735
3088,519,34,2005456
3088,522,25,3253775
3088,502,39,6773442
3088,500,27,1270755
3089,522,20,2603020
3089,506,43,473688
3089,507,41,2689231
3089,505,8,811096
3089,512,17,1645719
3089,509,31,1063300
3089,516,25,1201100
3089,514,32,5765472
3090,508,19,631693
3090,517,11,673354
3090,518,27,3368304
3090,523,22,3162874
3090,516,41,1969804
3090,524,14,1881250
3090,512,38,3678666
3090,504,21,1058337
3090,510,11,1020778
3091,507,24,1574184
3092,519,28,1651552
3092,523,49,7044583
3092,509,28,960400
3092,522,32,4164832
3092,518,7,873264
3093,503,46,990564
3094,518,37,4615824
3094,517,2,122428
3094,501,25,2732475
3094,504,38,1915086
3094,506,34,374544
3095,501,9,983691
3095,524,2,268750
3095,518,26,3243552
3095,505,7,709709
3095,523,8,1150136
3095,520,17,863158
3095,503,47,1012098
3096,511,2,38536
3096,506,13,143208
3096,519,23,1356632
3097,513,9,199665
3097,511,40,770720
3097,502,1,173678
3097,505,40,4055480
3097,518,1,124752
3098,513,18,399330
3098,501,10,1092990
3098,506,28,308448
3098,503,41,882894
3098,511,28,539504
3098,518,49,6112848
3098,500,39,1835535
3099,523,30,4313010
3099,513,24,532440
3099,501,28,3060372
3099,522,21,2733171
3099,500,39,1835535
3099,511,12,231216
3099,508,25,831175
3099,502,9,1563102
3099,515,4,598572
3100,502,37,6426086
3100,521,8,100544
3100,504,8,403176
3100,522,10,1301510
3100,517,10,612140
3100,514,10,1801710
3100,506,4,44064
3100,520,4,203096
3101,509,40,1372000
3101,504,13,655161
3101,520,17,863158
3101,516,46,2210024
3101,510,26,2412748
3101,522,1,130151
3102,515,22,3292146
3102,503,48,1033632
3102,521,5,62840
3102,511,26,500968
3102,505,32,3244384
3102,508,4,132988
3103,513,33,732105
3103,516,39,1873716
3103,511,32,616576
3103,519,25,1474600
3104,503,22,473748
3104,515,23,3441789
3104,521,17,213656
3104,520,34,1726316
3104,518,21,2619792
3104,501,38,4153362
3105,509,38,1303400
3105,500,21,988365
3105,502,13,2257814
3105,507,32,2098912
3106,522,2,260302
3106,502,2,347356
3106,515,26,3890718
3106,516,27,1297188
3106,523,40,5750680
3106,510,49,4547102
3106,521,19,238792
3106,512,15,1452105
3107,507,38,2492458
3108,514,45,8107695
3108,518,38,4740576
3108,515,44,6584292
3108,506,20,220320
3108,508,29,964163
3109,515,3,448929
3109,519,41,2418344
3109,524,37,4971875
3109,510,29,2691142
3109,523,30,4313010
3109,508,34,1130398
3109,509,35,1200500
3109,503,13,279942
3110,523,19,2731573
3110,512,8,774456
3110,520,13,660062
3110,521,5,62840
3110,501,32,3497568
3110,518,49,6112848
3110,504,19,957543
3111,516,1,48044
3111,505,7,709709
3111,513,43,953955
3111,509,16,548800
3111,515,20,2992860
3111,520,2,101548
3111,521,20,251360
3111,500,44,2070860
3111,506,13,143208
3112,505,11,1115257
3112,506,11,121176
3112,520,3,152322
3112,513,25,554625
3112,501,15,1639485
3112,511,9,173412
3112,503,26,559884
3112,515,3,448929
3112,522,26,3383926
3113,521,37,465016
3113,515,11,1646073
3114,516,29,1393276
3114,520,9,456966
3114,511,36,693648
3114,507,12,787092
3114,504,42,2116674
3115,509,48,1646400
3115,514,3,540513
3115,505,15,1520805
3115,506,24,264384
3115,500,25,1176625
3115,519,9,530856
3115,507,37,2426867
3116,520,37,1878638
3116,522,12,1561812
3116,524,18,2418750
3116,517,49,2999486
3116,521,37,465016
3116,510,29,2691142
3116,502,22,3820916
3117,512,20,1936140
3118,502,23,3994594
3119,513,49,1087065
3119,524,45,6046875
3119,507,44,2886004
3119,523,39,5606913
3119,511,20,385360
3119,504,1,50397
3119,510,26,2412748
3119,516,34,1633496
3120,513,44,976140
3120,508,10,332470
3120,521,31,389608
3120,516,42,2017848
3120,512,26,2516982
3120,520,20,1015480
3120,523,21,3019107
3120,522,17,2212567
3120,509,28,960400
3121,505,28,2838836
3121,508,48,1595856
3121,500,40,1882600
3121,503,19,409146
3122,521,14,175952
3122,516,32,1537408
3122,502,17,2952526
3123,522,24,3123624
3123,502,46,7989188
3123,508,48,1595856
3123,519,34,2005456
3123,515,4,598572
3123,501,13,1420887
