TransactionID,ItemID,Quantity,LineTotal
2212,722,12,165744
2212,905,28,2459352
2213,844,48,7653744
2213,983,44,5011248
2213,506,43,3546382
2213,775,31,1309874
2214,882,16,2171728
2214,827,30,4065030
2214,701,32,561952
2214,780,1,75545
2214,594,17,509371
2214,618,40,6980240
2214,879,37,4177892
2214,682,38,1697612
2214,544,1,46187
2215,795,22,2372238
2215,769,48,5497776
2215,871,14,1042776
2215,855,36,1242684
2215,794,17,1526039
2216,913,4,344308
2217,825,31,5115062
2217,581,38,6249404
2217,987,41,1222456
2217,868,44,4739680
2217,629,7,326676
2217,768,2,155168
2217,500,12,1665336
2217,966,13,242658
2217,798,42,2187276
2218,992,15,2439570
2218,944,38,5095230
2218,964,26,469820
2218,811,2,292974
2218,726,33,5555781
2218,731,49,9663290
2218,702,44,4054688
2219,611,24,3923688
2219,877,26,1799226
2219,955,47,3174615
2220,981,1,151467
2220,538,30,2012730
2220,856,29,5738839
2220,886,19,1556233
2221,807,20,2236680
2221,533,44,2145660
2221,875,29,2255591
2221,962,5,953800
2221,714,26,5086250
2221,588,25,2009750
2221,981,8,1211736
2221,916,10,833190
2221,800,27,2525148
2222,616,44,8021728
2222,754,33,2944887
2222,955,3,202635
2222,686,2,359180
2222,963,42,6285258
2223,818,49,3361204
2223,541,11,2052765
2223,876,30,870870
2223,867,1,20789
2224,927,10,630280
2225,671,42,6140148
2225,655,6,825600
2225,798,40,2083120
2225,720,46,1253960
2225,825,16,2640032
2226,963,47,7033503
2226,541,14,2612610
2226,888,45,3349575
2226,958,45,1045080
2226,504,33,1000197
2226,894,2,48764
2226,530,24,3708672
2226,684,8,450168
2227,753,7,146678
2227,678,20,2560660
2227,629,5,233340
2227,977,15,2673300
2227,775,7,295778
2227,625,19,3135494
2227,624,40,6095440
2227,963,47,7033503
2228,632,31,1542219
2228,689,14,154868
2228,960,5,831110
2229,533,34,1658010
2229,545,7,1038177
2229,996,11,2013231
2229,645,25,3657800
2229,866,12,736272
2229,758,48,7081968
2230,927,6,378168
2230,559,18,2446506
2230,563,28,5458404
2231,789,26,481312
2231,792,47,7533536
2231,694,18,1042470
2232,776,48,5534016
2232,952,38,2973272
2232,698,36,4312044
2232,885,3,511674
2232,606,28,4125128
2232,641,17,571608
2232,917,42,5707170
2232,912,28,3500924
2233,503,16,2323680
2233,725,40,5045920
2233,797,7,1241310
2233,670,44,6432712
2233,872,17,716618
2233,577,14,237286
2233,666,22,3472040
2233,679,36,4175172
2233,742,20,527780
2234,937,38,5882020
2234,794,3,269301
2234,858,17,2217310
2234,731,23,4535830
2234,871,22,1638648
2234,504,6,181854
2234,903,6,841980
2235,744,10,514270
2235,772,21,248388
2235,991,25,2668275
2235,683,23,4069298
2235,611,30,4904610
2235,949,49,8746598
2236,504,3,90927
2236,578,17,1111681
2236,766,5,890240
2236,900,23,4156974
2236,700,24,2834376
2236,593,45,2946555
2236,773,27,321759
2236,680,14,1384166
2237,768,41,3180944
2237,788,37,6491983
2237,821,37,3657857
2237,963,3,448947
2237,813,40,2157000
2238,680,44,4350236
2238,809,7,585886
2238,802,22,225170
2238,693,14,2770110
2238,629,14,653352
2238,613,3,204729
2238,619,26,2072824
2239,553,45,7790445
2239,814,4,588092
2239,831,10,533030
2239,970,24,1245936
2240,538,27,1811457
2240,901,44,3770052
2240,527,11,162899
2241,581,7,1151206
2242,847,43,4397309
2242,727,24,3034104
2242,857,32,2909120
2243,764,45,8570160
2243,563,25,4873575
2243,526,44,920304
2243,951,39,5059041
2243,504,19,575871
2243,915,24,3444360
2244,529,37,7192874
2244,991,48,5123088
2244,780,26,1964170
2244,627,21,2545095
2244,539,17,543133
2244,705,29,1065286
2244,749,16,1955536
2245,836,35,3954090
2245,536,6,383592
2245,584,36,2282868
2245,761,4,297292
2246,556,3,377295
2247,915,23,3300845
2247,525,28,938672
2248,511,31,3582670
2248,699,45,6625800
2248,690,26,1571648
2248,720,24,654240
2248,851,38,1943966
2248,811,22,3222714
2248,542,23,2721337
2248,927,12,756336
2248,919,45,1231560
2249,986,20,1123260
2250,793,20,2061400
2250,588,16,1286240
2250,521,11,1660252
2250,873,11,135696
2250,688,44,6658916
2251,721,8,980648
2251,526,5,104580
2251,589,28,5415228
2251,833,9,447399
2251,529,10,1944020
2252,886,4,327628
2252,535,34,1873604
2252,895,14,1320074
2252,511,22,2542540
2253,825,7,1155014
2253,948,22,4273390
2253,761,38,2824274
2253,611,17,2779279
2253,788,20,3509180
2253,531,6,1184814
2254,862,38,1332014
2254,693,5,989325
2254,562,15,2758200
2254,717,25,3409850
2254,989,31,1948443
2254,906,47,6401635
2254,997,2,204748
2254,516,20,3779960
2255,779,46,6153926
2255,681,12,1382232
2255,569,34,1691976
2255,857,18,1636380
2256,592,33,5969139
2256,853,2,213292
2256,916,16,1333104
2256,668,44,643324
2256,746,31,4119373
2257,683,35,6192410
2257,662,41,1586659
2257,680,46,4547974
2257,733,35,5424650
2257,783,13,1962181
2257,514,9,93636
2257,710,15,1368960
2257,622,30,1161960
2257,579,41,6068533
2258,565,42,6754860
2258,616,33,6016296
2258,700,42,4960158
2258,887,3,416628
2258,880,17,3144048
2259,915,44,6314660
2259,766,5,890240
2259,581,3,493374
2259,603,29,5152082
2259,669,29,4527074
2259,531,21,4146849
2259,941,10,1773160
2259,860,5,77040
2260,682,11,491414
2260,653,9,947313
2260,883,9,1766268
2260,783,43,6490291
2260,895,14,1320074
2261,546,48,6453792
2261,563,42,8187606
2261,508,17,2744752
2261,525,36,1206864
2261,803,35,1852515
2262,864,7,993958
2262,919,20,547360
2262,938,19,846640
2263,880,2,369888
2263,721,8,980648
2264,938,39,1737840
2264,960,37,6150214
2264,700,6,708594
2264,939,27,2337903
2264,711,28,931700
2264,887,29,4027404
2264,599,31,756028
2264,761,39,2898597
2265,792,28,4488064
2265,995,14,164626
2265,969,27,3992085
2265,967,12,813132
2266,943,12,2263140
2266,799,37,4302656
2266,792,39,6251232
2266,622,10,387320
2266,570,4,350836
2266,642,38,1266198
2266,705,19,697946
2267,560,3,102855
2267,940,2,64232
2267,629,36,1680048
2267,715,16,935152
2267,591,44,4980624
2267,789,5,92560
2267,915,29,4161935
2268,595,19,1237337
2268,973,8,1494696
2268,851,38,1943966
2268,643,46,6971760
2268,953,34,5194044
2268,610,38,5802942
2268,589,28,5415228
2268,827,6,813006
2268,794,20,1795340
2269,868,31,3339320
2269,748,7,950656
2269,586,18,1930302
2270,580,49,1760766
2271,902,42,5657988
2271,881,35,1966895
2271,627,49,5938555
2271,999,25,861050
2272,775,32,1352128
2272,858,36,4695480
2272,578,5,326965
2272,541,8,1492920
2273,719,20,1721800
2273,800,15,1402860
2273,664,47,3650067
2274,986,42,2358846
2274,712,27,2221398
2274,558,24,2805216
2274,512,36,673272
2274,701,41,720001
2274,688,36,5448204
2274,671,24,3508656
2274,890,5,695190
2274,729,19,1563757
2275,878,33,1394745
2275,904,27,2195505
2275,978,46,4796420
2275,581,48,7893984
2275,636,38,6074262
2275,975,36,2024640
2276,880,36,6657984
2276,564,37,1080326
2276,834,33,5049858
2276,548,5,995445
2276,748,25,3395200
2277,686,21,3771390
2277,566,25,631350
2277,901,36,3084588
2277,915,6,861090
2277,721,32,3922592
2278,636,48,7672752
2278,602,44,5041212
2278,844,35,5580855
2278,592,38,6873554
2278,537,26,4112472
2278,730,22,3700642
2278,763,43,8562977
2279,640,39,4774692
2279,705,24,881616
2279,584,17,1078021
2279,906,34,4630970
2280,679,19,2203563
2280,667,44,5064972
2280,914,25,2511850
2280,561,23,1095398
2280,884,44,7250408
2281,643,9,1364040
2281,879,42,4742472
2281,955,44,2971980
2281,772,35,413980
2281,891,30,903090
2281,827,29,3929529
2281,521,14,2113048
2281,543,9,919737
2281,822,29,2805460
2282,546,42,5647068
2283,974,2,59912
2283,807,26,2907684
2284,851,2,102314
2285,861,4,277516
2286,995,2,23518
2286,646,42,7740306
2286,807,29,3243186
2286,759,33,5648841
2286,603,36,6395688
2286,932,47,5637415
2286,723,37,6256552
2286,594,2,59926
2286,637,17,1049665
2287,822,29,2805460
2287,529,14,2721628
2287,914,19,1909006
2287,650,30,3864930
2287,944,32,4290720
2287,625,11,1815286
2287,792,46,7373248
2287,721,15,1838715
2287,538,27,1811457
2288,918,48,5749296
2288,567,30,1627140
2288,504,20,606180
2289,643,13,1970280
2289,687,18,2179368
2289,743,47,6212319
2289,764,37,7046576
2289,799,46,5349248
2289,630,19,628159
2289,837,27,4310442
2289,978,44,4587880
2290,518,16,364208
2290,627,9,1090755
2290,557,29,2434927
2290,633,48,6746880
2290,997,35,3583090
2291,760,45,2344545
2291,748,6,814848
2291,997,43,4402082
2291,847,2,204526
2291,607,21,3322536
2291,651,10,1938680
2291,550,24,4420728
2291,790,28,3987592
2292,703,9,1215324
2292,539,31,990419
2292,503,25,3630750
2292,847,43,4397309
2292,775,31,1309874
2292,655,32,4403200
2293,981,26,3938142
2293,808,32,3025760
2293,743,41,5419257
2293,577,40,677960
2293,724,43,8588304
2293,602,6,687438
2293,912,32,4001056
2294,839,41,6566888
2294,669,44,6868664
2294,560,36,1234260
2294,899,12,1890600
2294,847,33,3374679
2295,866,24,1472544
2295,849,45,958590
2295,872,39,1644006
2295,573,43,2988242
2295,734,18,3033324
2295,614,11,1494097
2296,541,19,3545685
2296,887,21,2916396
2296,679,17,1971609
2296,764,38,7237024
2296,788,47,8246573
2297,942,42,5994114
2297,767,6,825204
2297,916,42,3499398
2297,771,6,315198
2297,514,28,291312
2297,548,20,3981780
2297,786,8,1013984
2297,980,27,785619
2298,543,32,3270176
2298,741,45,8063190
2298,594,43,1288409
2299,580,15,539010
2299,994,7,1133146
2299,506,28,2309272
2299,832,23,3918257
2299,865,47,5109981
2299,863,14,2107252
2299,917,19,2581815
2300,862,46,1612438
2301,699,24,3533760
2301,512,22,411444
2301,739,38,3280274
2301,782,3,293874
2301,807,7,782838
2301,722,37,511044
2301,702,46,4238992
2301,826,12,1693788
2302,686,44,7901960
2302,574,32,2922144
2302,670,47,6871306
2302,832,30,5110770
2302,512,40,748080
2303,784,45,6448095
2303,892,31,2317932
2303,818,45,3086820
2303,738,9,128916
2304,812,47,8329857
2304,651,3,581604
2304,760,5,260505
2304,594,33,988779
2304,635,15,2369685
2304,869,26,1993056
2304,769,26,2977962
2304,768,1,77584
2304,700,44,5196356
2305,792,43,6892384
2305,778,18,542304
2305,983,46,5239032
2305,829,23,3635288
2306,909,8,1232568
2306,633,18,2530080
2306,733,49,7594510
2306,756,47,4617092
2306,869,32,2452992
2307,514,14,145656
2307,723,4,676384
2308,518,36,819468
2308,728,32,371360
2308,811,31,4541097
2308,533,6,292590
2308,853,36,3839256
2308,777,20,1147240
2308,937,42,6501180
2308,994,26,4208828
2308,960,37,6150214
2309,595,24,1562952
2309,860,40,616320
2309,968,9,417312
2309,673,10,928380
2309,876,17,493493
2309,534,47,8266736
2310,810,40,5378000
2310,500,6,832668
2310,692,9,1325709
2310,816,20,360140
2310,681,41,4722626
2310,813,11,593175
2311,706,4,589772
2311,609,13,1913106
2311,820,5,857975
2311,790,45,6408630
2311,835,31,2583540
2311,532,14,1838032
2311,663,35,2929010
2312,703,15,2025540
2312,705,8,293872
2313,930,48,2991792
2313,941,43,7624588
2313,995,33,388047
2313,597,27,3036636
2313,786,42,5323416
2314,839,5,800840
2315,664,11,854271
2315,589,29,5608629
2315,613,42,2866206
2315,555,17,3128272
2315,945,2,255436
2315,728,43,499015
2315,882,43,5836519
2315,865,31,3370413
2316,849,21,447342
2316,703,3,405108
2316,544,31,1431797
2316,887,33,4582908
2316,585,44,8706368
2317,988,47,8972864
2317,700,19,2243881
2317,868,38,4093360
2317,921,23,4554322
2317,516,41,7748918
2318,788,29,5088311
2318,567,6,325428
2318,857,22,2000020
2318,883,14,2747528
2318,706,32,4718176
2318,932,5,599725
2319,672,44,1233320
2319,867,47,977083
2319,826,18,2540682
2319,533,39,1901835
2319,739,15,1294845
2319,508,6,968736
2320,608,22,3636292
2320,897,17,2462076
2320,677,15,1156005
2320,907,44,1062732
2320,523,13,787956
2320,565,34,5468220
2321,645,38,5559856
2321,674,10,947170
2321,954,4,265056
2321,603,14,2487212
2321,737,25,4147250
2322,958,27,627048
2322,619,18,1435032
2322,892,37,2766564
2323,911,39,5533554
2323,952,40,3129760
2324,700,19,2243881
2325,833,47,2336417
2325,572,1,63682
2325,677,48,3699216
2325,712,23,1892302
2326,703,16,2160576
2326,540,34,1623296
2326,580,25,898350
2326,500,34,4718452
2326,900,1,180738
2327,507,37,2091980
2327,542,30,3549570
2328,966,33,615978
2328,529,29,5637658
2328,806,11,1646029
2329,881,12,674364
2329,909,14,2156994
2329,741,33,5913006
2329,549,19,1365663
2329,978,9,938430
2329,621,40,3427880
2329,946,40,1170240
2329,768,8,620672
2330,885,3,511674
2331,826,18,2540682
2332,848,34,4933060
2332,958,12,278688
2332,782,6,587748
2332,957,43,4641635
2332,935,16,2317904
2332,662,30,1160970
2332,503,1,145230
2332,758,15,2213115
2332,511,38,4391660
2333,819,12,1573212
2333,824,4,641416
2333,725,14,1766072
2333,628,27,3053187
2333,817,49,8962296
2333,680,7,692083
2334,895,35,3300185
2334,838,1,150256
2334,600,37,576053
2334,827,30,4065030
2334,673,32,2970816
2335,688,9,1362051
2335,611,14,2288818
2335,520,13,1405846
2335,932,20,2398900
2335,543,17,1737281
2335,926,13,913627
2336,847,27,2761101
2336,885,7,1193906
2336,822,5,483700
2336,627,40,4847800
2336,674,38,3599246
2336,736,42,6472956
2336,782,2,195916
2336,638,3,355392
2336,582,35,3001075
2337,984,30,5063040
2338,506,35,2886590
2338,849,35,745570
2338,768,4,310336
2338,533,41,1999365
2338,902,17,2290138
2338,970,30,1557420
2339,715,48,2805456
2339,807,45,5032530
2339,679,13,1507701
2339,752,25,271150
2339,995,26,305734
2339,581,17,2795786
2339,617,3,334710
2339,930,47,2929463
2340,849,18,383436
2340,607,18,2847888
2340,907,24,579672
2340,791,9,1069848
2340,995,29,341011
2340,777,36,2065032
2341,549,28,2012556
2341,806,25,3740975
2341,859,32,2602368
2341,580,27,970218
2341,966,40,746640
2342,846,13,2307851
2342,632,9,447741
2342,947,1,110158
2342,908,29,2503425
2342,533,42,2048130
2342,689,27,298674
2342,677,18,1387206
2342,906,40,5448200
2343,882,26,3529058
2343,779,17,2274277
2343,695,28,409696
2343,795,19,2048751
2343,821,21,2076081
2343,560,14,479990
2343,877,36,2491236
2344,864,2,283988
2344,630,24,793464
2345,867,26,540514
2345,601,38,3033768
2345,808,7,661885
2345,507,32,1809280
2345,788,31,5439229
2346,792,14,2244032
2346,711,19,632225
2346,787,44,672628
2346,730,39,6560229
2346,636,38,6074262
2346,942,43,6136831
2346,582,10,857450
2346,581,20,3289160
2347,661,31,4260919
2347,978,36,3753720
2347,584,17,1078021
2348,855,24,828456
2348,814,45,6616035
2348,739,36,3107628
2348,879,49,5532884
2348,991,43,4589433
2348,620,36,4512924
2348,538,46,3086186
2349,557,28,2350964
2349,742,22,580558
2350,790,34,4842076
2351,532,9,1181592
2351,898,29,887661
2351,942,31,4424227
2352,595,16,1041968
2353,501,23,1662716
2353,608,24,3966864
2353,522,41,3716322
2353,618,25,4362650
2353,626,10,671080
2353,922,48,4884048
2354,677,14,1078938
2354,928,25,2856575
2354,599,26,634088
2354,899,36,5671800
2354,572,6,382092
2354,802,4,40940
2354,964,35,632450
2354,783,9,1358433
2355,922,43,4375293
2355,812,9,1595079
2355,816,37,666259
2355,790,4,569656
2355,658,43,6068461
2355,625,7,1155182
2355,665,1,54247
2355,990,24,3983736
2356,617,45,5020650
2356,501,41,2963972
2356,549,38,2731326
2356,922,20,2035020
2356,983,4,455568
2357,674,34,3220378
2357,667,2,230226
2358,633,38,5341280
2358,606,43,6335018
2358,929,47,475922
2359,636,18,2877282
2359,586,9,965151
2359,642,20,666420
2359,861,35,2428265
2359,994,11,1780658
2359,882,31,4207723
2359,938,2,89120
2359,566,29,732366
2360,501,9,650628
2360,756,36,3536496
2360,621,14,1199758
2360,564,40,1167920
2360,946,20,585120
2360,742,7,184723
2360,589,9,1740609
2360,927,15,945420
2360,988,15,2863680
2361,605,32,1760064
2362,630,12,396732
2362,891,14,421442
2362,503,6,871380
2362,766,18,3204864
2362,545,11,1631421
2362,861,8,555032
2362,787,36,550332
2362,992,30,4879140
2363,779,1,133781
2363,640,2,244856
2363,717,19,2591486
2363,768,43,3336112
2363,788,46,8071114
2363,983,40,4555680
2363,697,29,4195372
2363,662,11,425689
2364,672,40,1121200
2364,699,20,2944800
2364,742,40,1055560
2364,779,30,4013430
2364,992,33,5367054
2364,942,45,6422265
2364,559,19,2582423
2364,924,17,3076779
2364,506,30,2474220
2365,864,38,5395772
2365,568,24,270048
2365,601,3,239508
2365,793,44,4535080
2365,660,8,1198312
2365,992,1,162638
2365,778,24,723072
2365,737,25,4147250
2366,694,43,2490345
2366,948,19,3690655
2366,670,14,2046772
2366,954,4,265056
2366,803,41,2170089
2367,800,11,1028764
2367,760,27,1406727
2367,653,11,1157827
2367,722,25,345300
2367,542,22,2603018
2367,713,21,2326296
2367,984,17,2869056
2367,932,17,2039065
2368,895,10,942910
2368,851,19,971983
2368,936,48,9069792
2368,657,18,2544732
2369,985,49,3943520
2369,991,28,2988468
2369,947,35,3855530
2370,582,1,85745
2370,614,27,3667329
2370,804,46,6316214
2370,965,45,6127245
2371,501,46,3325432
2371,500,13,1804114
2371,684,24,1350504
2371,715,31,1811857
2372,733,31,4804690
2372,926,7,491953
2372,789,34,629408
2372,554,48,2262288
2373,775,7,295778
2373,637,21,1296645
2373,960,1,166222
2374,731,42,8282820
2374,629,48,2240064
2374,643,2,303120
2374,652,7,1018528
2374,508,3,484368
2375,644,49,1596126
2375,526,31,648396
2375,764,9,1714032
2375,899,7,1102850
2375,648,2,393434
2375,812,29,5139699
2375,642,8,266568
2376,869,18,1379808
2376,906,25,3405125
2376,711,4,133100
2376,512,32,598464
2376,588,7,562730
2376,784,9,1289619
2376,813,43,2318775
2376,732,25,2153125
2376,985,48,3863040
2377,500,35,4857230
2377,784,4,573164
2377,795,48,5175792
2377,561,4,190504
2377,509,47,1316799
2377,933,2,130352
2378,554,25,1178275
2378,919,32,875776
2378,929,41,415166
2378,899,1,157550
2378,995,5,58795
2378,578,34,2223362
2378,748,20,2716160
2378,545,37,5487507
2379,570,13,1140217
2379,559,41,5572597
2379,799,42,4884096
2379,875,48,3733392
2379,807,36,4026024
2379,872,39,1644006
2379,954,31,2054184
2379,999,39,1343238
2379,583,35,3655960
2380,745,10,1698180
2380,548,10,1990890
2380,982,31,4876703
2381,721,28,3432268
2381,977,20,3564400
2381,551,6,359532
2381,598,35,2921695
2381,863,44,6622792
2382,636,11,1758339
2382,699,44,6478560
2382,871,19,1415196
2382,525,11,368764
2383,536,23,1470436
2383,774,31,949158
2383,920,20,3128000
2383,628,20,2261620
2383,622,36,1394352
2383,889,4,202524
2383,629,22,1026696
2383,538,24,1610184
2384,919,48,1313664
2385,582,49,4201505
2385,882,8,1085864
2386,867,47,977083
2386,554,31,1461061
2386,726,29,4882353
2386,842,40,849840
2386,940,42,1348872
2386,815,37,3603356
2386,684,14,787794
2387,617,9,1004130
2387,582,13,1114685
2387,753,21,440034
2387,770,44,3892988
2388,675,34,6688820
2388,829,8,1264448
2388,960,4,664888
2389,723,47,7947512
2390,861,28,1942612
2391,641,16,537984
2392,712,25,2056850
2392,874,38,4319726
2392,662,42,1625358
2392,715,2,116894
2392,943,18,3394710
2392,907,32,772896
2392,656,7,422996
2392,514,24,249696
2392,522,33,2991186
2393,600,38,591622
2393,562,33,6068040
2393,726,39,6565923
2394,757,17,1828843
2394,568,6,67512
2394,805,29,2245876
2394,785,11,547899
2394,520,40,4325680
2394,731,27,5324670
2394,786,36,4562928
2394,925,33,1558227
2394,819,9,1179909
2395,908,11,949575
2395,648,6,1180302
2395,545,47,6970617
2396,597,13,1462084
2396,613,26,1774318
2396,733,41,6354590
2396,513,19,2687664
2397,626,17,1140836
2397,999,5,172210
2397,914,8,803792
2397,703,29,3916044
2397,691,14,1476468
2397,674,9,852453
2397,797,24,4255920
2397,508,30,4843680
2398,997,11,1126114
2398,648,48,9442416
2398,653,6,631542
2398,588,37,2974430
2398,514,14,145656
2398,907,30,724590
2398,753,29,607666
2398,767,35,4813690
2398,519,22,3508032
2399,895,26,2451566
2400,998,36,5167944
2400,775,6,253524
2400,787,25,382175
2400,748,26,3531008
2400,746,46,6112618
2400,634,4,458720
2401,623,3,394395
2401,992,10,1626380
2402,813,7,377475
2402,629,30,1400040
2402,862,47,1647491
2402,563,27,5263461
2402,838,49,7362544
2403,771,27,1418391
2403,955,15,1013175
2403,559,27,3669759
2403,978,43,4483610
2403,924,25,4524675
2403,755,3,169542
2404,668,1,14621
2404,744,41,2108507
2404,825,6,990012
2405,752,45,488070
2405,630,38,1256318
2405,926,9,632511
2406,718,20,1714060
2406,632,17,845733
2406,948,25,4856125
2407,653,34,3578738
2407,606,25,3683150
2407,548,34,6769026
2407,883,21,4121292
2407,922,37,3764787
2407,564,8,233584
2408,789,44,814528
2408,969,10,1478550
2409,936,4,755816
2409,527,15,222135
2410,635,8,1263832
2410,588,10,803900
2410,745,14,2377452
2410,986,40,2246520
2410,749,28,3422188
2410,761,17,1263491
2410,565,38,6111540
2410,627,22,2666290
2410,855,33,1139127
2411,684,29,1631859
2411,632,36,1790964
2411,514,19,197676
2411,906,49,6674045
2411,602,43,4926639
2411,682,47,2099678
2411,801,36,799884
2411,838,48,7212288
2411,502,6,202998
2412,899,15,2363250
2412,923,34,1268404
2413,812,29,5139699
2413,654,18,1337238
2413,989,38,2388414
2413,571,47,8390111
2413,842,1,21246
2414,928,36,4113468
2414,676,12,583656
2414,991,26,2775006
2414,887,37,5138412
2414,663,13,1087918
2414,567,23,1247474
2414,612,16,545136
2414,960,35,5817770
2414,651,36,6979248
2415,670,8,1169584
2415,889,14,708834
2415,659,19,2305023
2415,769,6,687222
2415,746,23,3056309
2416,546,11,1478994
2416,770,39,3450603
2416,612,45,1533195
2416,959,43,2181734
2416,840,40,3109120
2417,580,48,1724832
2417,828,42,1285662
2417,673,33,3063654
2417,551,30,1797660
2417,658,43,6068461
2417,613,9,614187
2418,992,18,2927484
2418,625,28,4620728
2418,698,16,1916464
2418,836,42,4744908
2418,506,13,1072162
2418,756,49,4813564
2419,696,26,2979392
2420,680,3,296607
2420,586,7,750673
2421,931,39,1467648
2421,647,3,454650
2421,578,11,719323
2421,794,4,359068
2421,811,18,2636766
2421,637,39,2408055
2422,607,13,2056808
2422,515,49,8918735
2422,820,23,3946685
2423,604,19,2908653
2423,528,20,3465460
2423,614,38,5161426
2423,580,24,862416
2423,943,22,4149090
2423,830,44,1058640
2423,728,36,417780
2423,525,6,201144
2424,925,16,755504
2424,967,12,813132
2425,537,27,4270644
2425,973,5,934185
2425,662,24,928776
2425,881,24,1348728
2425,834,45,6886170
2425,837,41,6545486
2425,835,48,4000320
2425,555,15,2760240
2426,596,24,3261864
2426,594,10,299630
2426,933,16,1042816
2427,943,15,2828925
2427,759,49,8387673
2427,902,46,6196844
2427,958,32,743168
2427,871,22,1638648
2427,881,43,2416471
2427,653,43,4526051
2428,565,7,1125810
2428,763,35,6969865
2429,867,47,977083
2429,814,25,3675575
2429,630,35,1157135
2429,969,29,4287795
2429,503,21,3049830
2430,936,28,5290712
2430,755,12,678168
2431,945,29,3703822
2431,983,9,1025028
2431,671,26,3801044
2431,832,1,170359
2432,642,17,566457
2432,654,36,2674476
2432,806,38,5686282
2432,886,24,1965768
2432,816,22,396154
2432,527,8,118472
2433,581,11,1809038
2433,848,38,5513420
2433,756,41,4027676
2433,552,15,1561110
2434,650,38,4895578
2434,510,1,85880
2434,770,24,2123448
2434,659,25,3032925
2434,656,25,1510700
2434,554,19,895489
2434,802,8,81880
2434,579,26,3848338
2435,811,32,4687584
2435,505,22,373340
2435,953,25,3819150
2435,678,10,1280330
2435,731,25,4930250
2435,510,2,171760
2435,922,28,2849028
2436,782,16,1567328
2436,998,4,574216
2436,912,15,1875495
2436,578,26,1700218
2437,602,35,4010055
2438,591,11,1245156
2438,508,47,7588432
2439,887,15,2083140
2439,671,21,3070074
2439,890,10,1390380
2439,646,23,4238739
2439,550,9,1657773
2439,690,39,2357472
2439,990,41,6805549
2440,631,7,624764
2440,615,24,2837160
2441,504,30,909270
2441,681,28,3225208
2441,810,10,1344500
2441,757,39,4195581
2441,931,11,413952
2441,995,34,399806
2441,844,35,5580855
2441,894,21,512022
2442,529,40,7776080
2442,596,7,951377
2442,717,16,2182304
2442,772,23,272044
2442,810,47,6319150
2442,767,39,5363826
2442,705,37,1359158
2442,931,40,1505280
2442,968,2,92736
2443,885,25,4263950
2443,726,45,7576065
2443,812,16,2835696
2443,637,27,1667115
2444,536,4,255728
2445,877,35,2422035
2445,610,9,1374381
2445,751,35,2220435
2446,956,37,1821288
2446,714,43,8411875
2446,880,49,9062256
2446,708,26,595660
2446,904,13,1057095
2446,758,26,3836066
2446,507,38,2148520
2447,909,48,7395408
2447,845,4,551184
2447,588,35,2813650
2447,903,6,841980
2447,711,5,166375
2448,614,11,1494097
2448,635,28,4423412
2448,941,23,4078268
2449,896,20,2223900
2449,951,15,1945785
2450,520,30,3244260
2450,518,15,341445
2450,708,31,710210
2450,657,20,2827480
2450,737,29,4810810
2451,775,48,2028192
2452,693,1,197865
2452,889,30,1518930
2452,577,33,559317
2452,807,40,4473360
2452,542,42,4969398
2452,758,21,3098361
2452,947,13,1432054
2452,957,14,1511230
2453,914,37,3717538
2453,619,4,318896
2453,982,3,471939
2454,568,21,236292
2454,765,12,2239908
2454,518,25,569075
2454,841,23,4027024
2454,595,8,520984
2455,987,18,536688
2455,613,19,1296617
2455,914,31,3114694
2455,660,12,1797468
2456,648,38,7475246
2456,695,46,673072
2456,573,37,2571278
2456,960,49,8144878
2456,730,41,6896651
2456,751,27,1712907
2456,953,35,5346810
2456,706,8,1179544
2456,592,26,4702958
2457,556,45,5659425
2457,655,39,5366400
2457,999,17,585514
2457,538,5,335455
2457,974,13,389428
2457,897,14,2027592
2457,945,36,4597848
2458,734,11,1853698
2458,627,32,3878240
2458,848,8,1160720
2458,513,10,1414560
2458,733,38,5889620
2459,826,48,6775152
2459,729,45,3703635
2459,628,31,3505511
2459,785,16,796944
2460,563,39,7602777
2460,510,33,2834040
2460,798,19,989482
2460,913,11,946847
2460,756,10,982360
2461,676,33,1605054
2461,724,3,599184
2461,833,28,1391908
2461,554,14,659834
2461,578,26,1700218
2461,978,31,3232370
2461,716,9,1580409
2461,725,21,2649108
2461,976,13,1703104
2462,944,26,3486210
2462,731,47,9268870
2462,739,9,776907
2462,554,9,424179
2462,704,20,2680980
2462,587,10,523180
2462,843,38,7091940
2462,807,14,1565676
2463,511,33,3813810
2463,850,38,2945228
2463,886,2,163814
2463,726,16,2693712
2464,714,36,7042500
2464,670,19,2777762
2464,834,46,7039196
2464,751,14,888174
2465,896,13,1445535
2465,625,20,3300520
2465,944,19,2547615
2465,833,24,1193064
2465,534,18,3165984
2466,981,4,605868
2466,580,48,1724832
2466,925,36,1699884
2466,519,19,3029664
2466,763,47,9359533
2466,882,14,1900262
2467,982,34,5348642
2467,903,6,841980
2467,611,38,6212506
2467,662,35,1354465
2467,562,14,2574320
2467,625,47,7756222
2468,929,30,303780
2468,642,34,1132914
2468,532,44,5776672
2469,502,18,608994
2470,566,34,858636
2470,770,31,2742787
2470,937,13,2012270
2470,702,25,2303800
2470,997,39,3992586
2470,596,41,5572351
2470,527,15,222135
2470,959,28,1420664
2470,902,30,4041420
2471,500,21,2914338
2471,926,8,562232
2471,544,1,46187
2471,973,29,5418273
2471,713,10,1107760
2471,592,22,3979426
